@relation Version292

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {no-bug,bug}

@data
1,1,0,0,5,0,0,0,0,2,24,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,0,5,0,0,0,0,2,19,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,0,5,0,0,0,0,2,17,0,0,0,0,0,0,12,0,0,no-bug
2,1,0,6,21,1,0,6,2,1,70,0,0,0,0.625,0,0,33.5,4,2,no-bug
3,1,0,5,12,1,0,5,1,1,50,0.25,0,0,0.5,0,0,14.333333,2,0.6667,no-bug
1,1,0,1,5,0,0,1,0,2,17,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,23,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,0,5,0,0,0,0,2,20,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,21,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,0,5,0,0,0,0,2,20,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,0,0,no-bug
2,1,0,10,25,1,0,10,2,1.5,116,0,0,0,0.625,0,0,56,5,2.5,no-bug
3,1,0,9,19,1,0,9,3,1.333333,104,0,0,0,0.666667,0,0,31.666667,2,1.3333,no-bug
3,1,0,8,22,1,0,8,3,1,126,0,0,0,0.666667,0,0,40,7,3,no-bug
3,1,0,12,20,1,0,12,3,1.071429,165,0,0,0,0.666667,0,0,51.666667,6,2.6667,no-bug
