@relation Version453

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {no-bug,bug}

@data
4,1,0,2,9,0,2,0,4,0.5,45,1,0,0,0.666667,0,0,9.75,3,1.25,no-bug
2,1,0,1,4,1,0,1,2,2,9,0,0,0,1,0,0,3.5,1,0.5,no-bug
6,1,0,11,7,7,10,1,5,0.88,41,1,1,0,0.375,0,0,5,1,0.6667,no-bug
10,1,0,1,23,9,1,0,9,0.755556,155,1,0,0,0.65,0,0,14,3,1,no-bug
16,1,0,37,77,108,1,36,9,0.916667,368,1,6,0,0.148438,0,0,21.5,3,1.3125,bug
7,1,0,5,7,21,3,2,7,2,7,0,0,0,0.535714,0,0,0,1,1,no-bug
2,1,0,3,2,1,2,1,2,2,2,0,0,0,0.75,0,0,0,1,1,no-bug
6,1,0,6,6,15,4,2,6,2,6,0,0,0,0.333333,0,0,0,1,1,no-bug
5,1,4,4,9,0,4,0,4,0.375,35,1,0,0,0.6,0,0,5.6,1,0.8,no-bug
15,1,0,10,23,69,10,0,15,0.785714,213,1,0,0,0.366667,1,1,12.866667,7,1.7333,no-bug
29,1,0,11,50,180,10,1,26,0.72619,418,1,0,0,0.226601,1,1,13.206897,7,1.2759,no-bug
8,1,0,6,8,28,5,1,8,2,8,0,0,0,0.4,0,0,0,1,1,no-bug
9,1,0,7,30,0,4,3,9,0.45,141,1,2,0,0.62963,0,0,14.111111,2,1.1111,no-bug
5,2,0,8,8,6,7,1,3,0.892857,91,0.285714,6,0.8125,0.416667,1,1,15.8,1,0.6,no-bug
1,1,0,8,1,0,8,0,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
29,1,0,11,41,282,8,3,29,0.895833,348,1,3,0,0.183908,1,1,10.586207,7,1.2069,bug
5,1,0,2,6,4,2,0,5,0.75,31,1,0,0,0.466667,0,0,4.6,1,0.8,no-bug
4,2,0,6,10,6,1,6,4,2,28,0,0,0.4,0.4375,0,0,6,1,0.75,bug
4,3,0,4,35,6,0,4,3,1.333333,205,1,0,0.892857,0.45,3,3,50,1,0.75,no-bug
2,2,0,4,5,1,0,4,2,2,11,0,0,0.666667,0.75,0,0,4.5,1,0.5,no-bug
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
25,1,0,8,25,300,1,7,25,2,25,0,0,0,0.337778,0,0,0,1,1,no-bug
2,2,0,7,11,1,0,7,2,1,35,1,0,0.833333,1,0,0,16,1,0.5,no-bug
32,1,0,12,46,448,8,5,32,0.919355,261,1,3,0,0.175781,1,1,6.78125,7,1.3438,no-bug
20,1,0,6,42,118,4,3,20,0.810526,264,1,1,0,0.188889,1,1,11.95,7,1.45,no-bug
5,1,0,7,21,6,1,6,4,1.0625,134,1,3,0,0.533333,0,0,24.2,3,1.2,no-bug
4,1,0,18,44,4,1,17,3,0.666667,221,1,1,0,0.375,0,0,54,4,1.5,no-bug
6,2,0,2,14,11,1,1,4,0.8,105,0.4,4,0.764706,0.4,1,1,15.666667,3,1,no-bug
6,2,0,2,14,11,1,1,4,0.8,105,0.4,4,0.764706,0.4,1,1,15.666667,3,1,no-bug
7,1,0,8,7,21,6,2,7,2,7,0,0,0,0.306122,0,0,0,1,1,no-bug
25,1,0,11,25,300,1,10,25,2,25,0,0,0,0.255,0,0,0,1,1,no-bug
3,1,0,3,3,3,1,2,3,2,3,0,0,0,0.466667,0,0,0,1,1,no-bug
6,1,0,3,31,1,1,2,3,0.5,203,1,1,0,0.333333,0,0,32.5,3,1.3333,no-bug
4,1,0,4,22,4,2,3,3,0.333333,119,0,0,0,0.5,0,0,28.25,2,1,no-bug
6,2,0,7,15,15,2,7,6,2,46,0,0,0.285714,0.4,0,0,6.666667,1,0.8333,no-bug
9,2,0,10,20,36,5,10,9,2,80,0,0,0.2,0.377778,0,0,7.888889,1,0.8889,no-bug
9,1,0,5,13,20,4,1,9,0.791667,99,1,1,0,0.288889,1,1,9.666667,7,1.6667,no-bug
10,1,0,8,12,9,7,1,10,0.8,79,1,1,0,0.3,0,0,6.4,1,0.7,no-bug
22,1,0,25,87,155,0,25,19,0.863095,489,1,7,0,0.142857,0,0,20.863636,4,1.4091,bug
4,1,0,6,4,6,5,1,4,2,4,0,0,0,0.6875,0,0,0,1,1,no-bug
3,1,0,3,3,3,2,1,3,2,3,0,0,0,0.5,0,0,0,1,1,bug
6,1,0,1,13,15,1,0,5,2,385,0,0,0,0.458333,0,0,63.166667,47,9,no-bug
8,1,0,7,8,28,5,2,8,2,8,0,0,0,0.5,0,0,0,1,1,no-bug
5,1,0,28,18,0,25,3,3,0.25,75,1,1,0,0.25,0,0,13.6,4,1.6,no-bug
